time,open,high,low,close
2026-08-14T20:00:00+00:00,1.15711,1.15714,1.15629,1.15704
2026-08-17T00:00:00+00:00,1.15619,1.1581,1.15614,1.15801
2026-08-17T04:00:00+00:00,1.15802,1.15881,1.15781,1.1584699999999999
2026-08-17T08:00:00+00:00,1.1584699999999999,1.16141,1.15827,1.15988
2026-08-17T12:00:00+00:00,1.15988,1.16024,1.15871,1.15975
2026-08-17T16:00:00+00:00,1.15975,1.15998,1.15817,1.15884
2026-08-17T20:00:00+00:00,1.15884,1.15897,1.15709,1.15788
2026-08-18T00:00:00+00:00,1.15819,1.15859,1.15772,1.15824
2026-08-18T04:00:00+00:00,1.15824,1.15858,1.15698,1.1571500000000001
2026-08-18T08:00:00+00:00,1.1571500000000001,1.1577600000000001,1.15666,1.15762
2026-08-18T12:00:00+00:00,1.15761,1.15799,1.15716,1.1574200000000001
2026-08-18T16:00:00+00:00,1.1574200000000001,1.15884,1.15707,1.15795
2026-08-18T20:00:00+00:00,1.15796,1.15809,1.1571799999999999,1.15748
2026-08-19T00:00:00+00:00,1.15748,1.15817,1.15734,1.15741
2026-08-19T04:00:00+00:00,1.1574200000000001,1.15872,1.15701,1.15857
2026-08-19T08:00:00+00:00,1.15857,1.16054,1.15845,1.15981
2026-08-19T12:00:00+00:00,1.15981,1.16435,1.15964,1.16357
2026-08-19T16:00:00+00:00,1.16357,1.16772,1.16355,1.16684
2026-08-19T20:00:00+00:00,1.16684,1.16792,1.16585,1.16771
2026-08-20T00:00:00+00:00,1.16771,1.16804,1.16723,1.16744
2026-08-20T04:00:00+00:00,1.16744,1.16839,1.167,1.16729
2026-08-20T08:00:00+00:00,1.16729,1.16998,1.16702,1.16985
2026-08-20T12:00:00+00:00,1.16986,1.17106,1.16778,1.16886
2026-08-20T16:00:00+00:00,1.16886,1.16947,1.16692,1.16732
2026-08-20T20:00:00+00:00,1.16732,1.16798,1.167,1.16781
2026-08-21T00:00:00+00:00,1.16781,1.16897,1.16765,1.16832
2026-08-21T04:00:00+00:00,1.16832,1.17009,1.16829,1.16931
2026-08-21T08:00:00+00:00,1.16931,1.17064,1.16867,1.17052
2026-08-21T12:00:00+00:00,1.17052,1.17115,1.16851,1.16905
2026-08-21T16:00:00+00:00,1.16905,1.16912,1.16688,1.16817
